comment,str 
"最大的感受是小细节处做得好，床头有可扭动的阅读灯，插座带走usb插口，电源适配器都不用带了，空调下装有吹衣服的架子，很贴心。
",1
"另外位置很好，吃饭出行都很方便。
",1
"还行，房间各项设施还算可以，不过厕所始终一股味，被套说实在的还是多洗洗吧，看着有点脏，总体来说过得去，毕竟一分钱一分货
",1
"还可以，还可以很久以前来这边住的，现在才来评价，是跟朋友一起来这边考试，然后住的。觉得还可以嗯，公交车的话要再走一段路就是嘉兴学院有很多小吃
",1
"房间挺大，可以放下两个大床。有外窗，卫生间比较小，有点挤。毛巾浴巾什么的不太好，看着灰灰的感觉。前台服务员态度不错。
",1
"位置还不错，靠近嘉兴学院，吃饭方便，价格也便宜，卫生状况还可以，并且我们早去了，原本是中午十二点才能入住，但还是让我们提前入住了
",1
"每次住宾馆都习惯用酒精擦桌子，一般都不黑，今天湿纸巾全黑了！挺车很方便
",1
"优点:1.标准间2张单人床都是1米5宽的！2.卫生间宽敞！3.床桌子柜子等都是标准化配置的，好用！
",1
"缺点:1.床单脏呼呼的。2.被子是潮湿的。3.衣架有的发霉了。4.窗户太小。5.整个房间一直散发着霉味或是烟味。6.楼下购物不方便。
",1
"国庆假期3天，总体还行，停车挺方便的。卫生一般，刚进去味道有点重，通风了还好点，还有需要每天去前台刷一下才能进去，这个还是不太方便。
",1
"位置很方便的呀，就是出门走一段就是车站，民宿里面也比较卫生啦，让人住的也很舒服，这次很满意的，下次也会选择这家。
",1
"回来时间太晚，携程还是可以的，七天连锁标准起码统一，还可以，凑合一晚
",1
"距离嘉兴学院很近，附近公交站也挺近的，然后有访客得用身份证登记，很安全。房卡12小时后就会失效，所以需要去前台操作下才能继续使用。
",1
"这个酒店还不错。旁边很多小吃。学校附近价格也还可以。卫生不错。有个停车场。总之还不错。晚上吃夜宵很方便。
",1
"酒店离杜甫草堂，侯武祠，锦里，宽窄巷子都很近走路可到，公交车也很多很方便
",1
"过年去的人太多，被子没有加成，性价比高。要求四五星的酒店，就不要选这个了。隔房门隔音效果不太好，半夜来的人多，就比较吵闹
",1
"酒店周围比较安静，吃的也较多。到锦里、武侯祠，地铁3号线较方便。春节期间不提供早餐应标注说明，会更好些。
",1
"住的很满意，客房服务随叫随到，即使很晚都有人为你提供服务。前台小妹可爱可亲，声音甜美。屋里电视，空调，热水，还可以免费上网，周边配套齐全，吃喝玩乐样样都有，旅游景点:成都武侯祠，锦里，杜甫草堂，青羊宫等等一些很方便的景点。交通方便，出门100米以内就有公交车，旁边还有一条美食街，每到夜晚都很热闹。强力推荐
",1
"适合出差入住，性价比还可以，周边离地铁稍微远一些，离主要景点比较近，可以单车就行，周边有小吃，用餐比较方便
",1
"特别棒，环境、设备都很好。早餐稍简单，小菜馒头水煮蛋面包。整体感觉很好，价位也合适。
",1
"房间比较好，地理位置也很好，没有自己的停车场，但是酒店后面可以停车，收费很便宜一整天好像10块钱，早餐确实不咋的，不过想想价格也就忍了，总之性价比很高
",1
"酒店很好找，也很干净，有早餐可以吃饱，住了两晚到哪交通都比较方便，主要是离职业技术学院比较近，方便一早考试
",1
"酒店周围生活配套非常丰富，餐馆很多，吃饭方便。酒店位置还不错，房间很大，还有办公桌和沙发，床上用品质量较好，干净。总体非常可以
",1
"早点只有粥、鸡蛋，能丰富一点就好了，周围吃饭挺方便的，但是离地铁口有点远
",1
"位置很好，离锦里，武侯祠都很近，早餐挺丰盛挺有营养的，有鸡蛋，蛋糕，豆浆，饭菜，适合带孩子，有没有停车场就不知道了。
",1
"几个人一起出差，周边环境不错，距离少陵路很近，有几家不错的火锅店，到机场只需30分钟，酒店旁边有烟酒店可以买些带回去
",1
"帮朋友预定，在自己住家附近，周边有超市，商场，公交站，离武侯祠，锦里可骑摩拜，公交，朋友很满意，推荐
",1
"不能加床，适合一家三口入住，酒店临街，距离武侯祠，锦里很近，没有停车场，隔壁小区有停车场。
",1
"第二次入住杭州洲际酒店了，总体感觉还是不错的，房间很大，虽然望出去的不是江景，但是景色也是不错的，早饭感觉还可以，就是去年6月份入住的时候，早饭送的一碗牛奶加类似于糯米团子的没有了。晚饭是在自助餐厅吃的，东西也还不错，下次还会考虑入住，也会推荐给家人朋友。卫生间做到了干湿分离，卫生间里有电视，在泡澡的时候可以看，消除一天的疲劳。
",1
"酒店服务十分满意，特别是前台接待员，经理，耐心细心给我讲解并指引杭州的交通路况和景点，让我出行的随心所欲，还省了不少交通费用，连续住了四天，每天都把房间打扫得干干净净，确实有种家的感觉！今天离店时很想感谢前台给我讲解的服务员和经理，可惜没碰上！洲际酒店太好了！下次到杭州一定会选洲际酒店。
",1
"酒店位置优越，位于钱江新城核心区，周边购物、地铁方便，房间干净卫生，酒店人员热情。不足之处是马桶不是智能，没有欢迎水果。总台在五楼，需要转楼层，但有人员指引，点赞！
",1
"今年戊戌年又来到杭州灵隐烧香，前两天入住了钱江万豪酒店，最后一天换到洲际酒店入住。标志性建筑金色大圆球，下面是国际会议中心，城市阳台近在咫尺，喜欢购物的朋友还可以到下面的奥特莱斯，品牌挺多的。酒店大堂在5楼，一进大堂气派非凡，内部空间因为是圆形结构，整个灯光亮起感觉超棒，房间卫生干净，床品舒适，只是大床的话，睡觉幅度不宜太大，席梦思床垫弹簧动的厉害。早餐丰富的，特别说明，比万豪要好很多，地方也大，品种繁多，周边地铁出行方便，商圈来福士广场和万象城也比较近，比起万豪的位置步行要远一点。
",1
"房间好闷啊！去城市阳台看灯光秀蛮近的。旁边是奥特莱斯，钱塘江对岸是G20会址。自助早餐一般，服务还不错。四楼中餐厅环境和口味都还不错，还不收服务费。就是房间太闷了，还有股霉味…
",1
"帮自己客户订的酒店，以前也经常自己住，服务各方面一直都很好，设备方面毕竟几年了也有些旧的感觉，希望可以改进！
",1
"冲着洲际的名气来体验了一晚，酒店位置不错，靠着钱塘江，但江景房要加钱。酒店服务意识不错，服务人员态度和蔼，有求必应，但饭店硬件设施问题不少：卫生间明显有尿臊味，并且半夜有不明噪音，持续很长时间。父母那间房浴室地漏堵塞，水下不去，换了间房后还是有这个问题。房间还有虫子，老婆脸上被咬了个大包，这可是2月寒冬腊月的啊。不过酒店服务意识不错，得知情况后询问是否需要送医，还可代买药品。总体来说没有想象中的惊艳，可能对这个高端品牌期望太高了吧。
",1
"酒店江景房可以看到整个城市阳台，晚上在房间就可以欣赏一部分灯光秀，最高层有游泳池对住房客人免费开放，适合亲子游
",1
"环境、装修很不错，早餐丰盛，晚上的海鲜自助餐也特别好吃，在钱塘江边风景很好，交通便利是旅游的首选度假酒店
",1
"酒店位于钱江新城，我住的975房间有60多平方米，一整排落地玻璃窗视野非常开阔，正对钱塘江看着对岸的G20峰会会场以及杭州的奥体中心体育场，只可惜室外空气质量不好，令人遗憾。卫生间的浴缸品牌是卡德维，别的洁具是唯宝的，都是我相当喜欢的德国一流品牌。唯一叫我不甚满意的是卫生间里抽水马桶的一角总有一股怪味道，服务员清理过后喷了好多清香剂也无济于事。
",1
"xx77房，双床正对钱塘江，景色很正。让人有震撼感的还是酒店五楼的大堂。绝对值得来的酒店！会员办理入住柜台的妹子聪明、专业、优雅、有效率，无愧五星级酒店服务。酒店大堂钢琴吧的妹妹一曲林海的远方的寂静，直接把人带回到过去的美好～唯一的缺点！窗户不能开！长期闷着，房间空气不好！缺氧！心血管不好的的人慎重！开空调会缓解一点。
",1
"位置很好找。1070元订下的，性价比很高，房间60多平米，该有的差不多都有了。有送水果和马卡龙饼干，就是没有住到江景房，不过城市夜景也不错。
",1
